76325	P 6/m m m	Tb Cu Si	AlB2	Ternaere Erdalkali- und Seltene Erd-Silicide und -Germanide mit Al B2-Struktur	Rieger, W.;  Parthe, E.	Monatshefte fuer Chemie (1969) 100,  p439-p443
76326	P 6/m m m	Dy Cu Si	AlB2	Ternaere Erdalkali- und Seltene Erd-Silicide und -Germanide mit Al B2-Struktur	Rieger, W.;  Parthe, E.	Monatshefte fuer Chemie (1969) 100,  p439-p443
76327	P 6/m m m	Ho (Cu0.67 Si1.33)	AlB2	Ternaere Erdalkali- und Seltene Erd-Silicide und -Germanide mit Al B2-Struktur	Rieger, W.;  Parthe, E.	Monatshefte fuer Chemie (1969) 100,  p439-p443
76328	P 6/m m m	Er Cu Si	SmNiSb	Ternaere Erdalkali- und Seltene Erd-Silicide und -Germanide mit Al B2-Struktur	Rieger, W.;  Parthe, E.	Monatshefte fuer Chemie (1969) 100,  p439-p443
76329	P 6/m m m	Ca (Cu0.67 Si1.33)	AlB2	Ternaere Erdalkali- und Seltene Erd-Silicide und -Germanide mit Al B2-Struktur	Rieger, W.;  Parthe, E.	Monatshefte fuer Chemie (1969) 100,  p439-p443
76330	P 6/m m m	Ba Cu Ge	AlB2	Ternaere Erdalkali- und Seltene Erd-Silicide und -Germanide mit Al B2-Struktur	Rieger, W.;  Parthe, E.	Monatshefte fuer Chemie (1969) 100,  p439-p443
76331	P 6/m m m	Y Cu Ge	SmNiSb	Ternaere Erdalkali- und Seltene Erd-Silicide und -Germanide mit Al B2-Struktur	Rieger, W.;  Parthe, E.	Monatshefte fuer Chemie (1969) 100,  p439-p443
76332	P 6/m m m	La Cu Ge	SmNiSb	Ternaere Erdalkali- und Seltene Erd-Silicide und -Germanide mit Al B2-Struktur	Rieger, W.;  Parthe, E.	Monatshefte fuer Chemie (1969) 100,  p439-p443
76333	P 6/m m m	Ce Cu Ge	SmNiSb	Ternaere Erdalkali- und Seltene Erd-Silicide und -Germanide mit Al B2-Struktur	Rieger, W.;  Parthe, E.	Monatshefte fuer Chemie (1969) 100,  p439-p443
76334	P 6/m m m	Pr Cu Ge	SmNiSb	Ternaere Erdalkali- und Seltene Erd-Silicide und -Germanide mit Al B2-Struktur	Rieger, W.;  Parthe, E.	Monatshefte fuer Chemie (1969) 100,  p439-p443
76335	P 6/m m m	Nd Cu Ge	SmNiSb	Ternaere Erdalkali- und Seltene Erd-Silicide und -Germanide mit Al B2-Struktur	Rieger, W.;  Parthe, E.	Monatshefte fuer Chemie (1969) 100,  p439-p443
76336	P 6/m m m	Sm Cu Ge	SmNiSb	Ternaere Erdalkali- und Seltene Erd-Silicide und -Germanide mit Al B2-Struktur	Rieger, W.;  Parthe, E.	Monatshefte fuer Chemie (1969) 100,  p439-p443
76337	P 6/m m m	Gd Cu Ge	SmNiSb	Ternaere Erdalkali- und Seltene Erd-Silicide und -Germanide mit Al B2-Struktur	Rieger, W.;  Parthe, E.	Monatshefte fuer Chemie (1969) 100,  p439-p443
76338	P 6/m m m	Tb Cu Ge	SmNiSb	Ternaere Erdalkali- und Seltene Erd-Silicide und -Germanide mit Al B2-Struktur	Rieger, W.;  Parthe, E.	Monatshefte fuer Chemie (1969) 100,  p439-p443
76339	P 6/m m m	Dy Cu Ge	SmNiSb	Ternaere Erdalkali- und Seltene Erd-Silicide und -Germanide mit Al B2-Struktur	Rieger, W.;  Parthe, E.	Monatshefte fuer Chemie (1969) 100,  p439-p443
76340	P 6/m m m	Ho Cu Ge	SmNiSb	Ternaere Erdalkali- und Seltene Erd-Silicide und -Germanide mit Al B2-Struktur	Rieger, W.;  Parthe, E.	Monatshefte fuer Chemie (1969) 100,  p439-p443
76341	P 6/m m m	Tm Cu Ge	SmNiSb	Ternaere Erdalkali- und Seltene Erd-Silicide und -Germanide mit Al B2-Struktur	Rieger, W.;  Parthe, E.	Monatshefte fuer Chemie (1969) 100,  p439-p443
76345	R -3 m H	Y2 Rh3 Ge	GeRh3Y2	Y2 Rh3 Ge, a rhombohedral substitution variant of the Mg Cu2 type	Cenzual, K.;  Chabot, B.;  Parthe, E.	Journal of Solid State Chemistry (1987) 70,  p229-p234
76346	P n m a	Sc Fe Si	TiNiSi-MgSrSi	Scandium iron silicides with Ti Ni Si-, Hf3 N2 Si3- and Sc2 Co Si2 - type structures	Chabot, B.;  Engel, N.;  Parthe, E.	Journal of the Less-Common Metals (1984) 96,  p331-p340
76347	C m c m	Sc3 Fe2 Si3	Hf3Ni2Si3	Scandium iron silicides with Ti Ni Si-, Hf3 N2 Si3- and Sc2 Co Si2-type structures	Chabot, B.;  Engel, N.;  Parthe, E.	Journal of the Less-Common Metals (1984) 96,  p331-p340
76348	C 1 2/m 1	Sc2 Fe Si2	CoZr2Si2	Scandium iron silicides with Ti Ni Si-, Hf3 N2 Si3- and Sc2 Co Si2-type structures	Chabot, B.;  Engel, N.;  Parthe, E.	Journal of the Less-Common Metals (1984) 96,  p331-p340
76349	C 1 2/c 1	Lu2 Co3 Si5	Co3Lu2Si5	Dy2 Co3 Si5, Lu2 Co3 Si5, Y2 Co3 Si5 and Sc2 Co3 Si5 with a monoclinic structural deformation variant of the orthorhombic U2 Co3 Si5 structure type	Chabot, B.;  Parthe, E.	Journal of the Less-Common Metals (1985) 106,  p53-p59
76350	C 1 2/m 1	Ho2 Os Ge2	CoZr2Si2	New ternary holmium - transition metal - germanides: Ho2 Os Ge2 of Sc2 Co Si2 type and Ho3 Pd4 Ge4 of Gd3 Cu4 Ge4 type	Gladyshevskii, R.E.;  Sologub, O.L.;  Parthe, E.	Journal of Alloys and Compounds (1991) 176,  p329-p335
76351	I m m m	Ho3 Pd4 Ge4	Cu4Zr3Si4	New ternary holmium - transition metal - germanides: Ho2 Os Ge2 of Sc2 Co Si2 type and Ho3 Pd4 Ge4 of Gd3 Cu4 Ge4 type	Gladyshevskii, R.E.;  Sologub, O.L.;  Parthe, E.	Journal of Alloys and Compounds (1991) 176,  p329-p335
76352	P b c m	Ce3 Rh2 Ge2	Rh2Y3Si2	Ce3 Rh2 Ge2 and isotypes with the orthorhombic La3 Ni2 Ga2 type	Gladyshevskii, R.E.;  Zhao, J.-T.;  Parthe, E.	Acta Crystallographica, Section C: Crystal Structure Communications (1992) 48,  p10-p13
76354	I 4/m m m	Eu Rh2 Ge2	ThCr2Si2	Crystal structure of europium dirhodium digermanium, Eu Rh2 Ge2 with Th Cr2 Si2 type	Gladyshevskii, R.E.;  Parthe, E.	Zeitschrift fuer Kristallographie (1979-2010) (1992) 198,  p173-p174
76355	P n m a	Yb Rh Ge	TiNiSi-MgSrSi	Crystal structure of ytterbium rhodium germanium, Eu Rh2 Ge2 with Th Cr2 Si2 type	Gladyshevskii, R.E.;  Parthe, E.	Zeitschrift fuer Kristallographie (1979-2010) (1992) 198,  p175-p176
76357	P n m a	Y Ni5 Ge3	Ni5YSi3	Y Ni5 Ge3 and isotypes with the orthorhombic Y Ni5 Si3 type	Zhao, J.-T.;  Chabot, B.;  Parthe, E.	Acta Crystallographica, Section C: Crystal Structure Communications (1987) 43,  p1458-p1461
76363	R -3 m H	Mo6 (Ni5.25 Si1.75)	Fe7W6	Compound with structure of the W6 Fe7 type in the system Mo-Ni-Si	Skolozdra, R.V.;  Gladyshevskii, E.I.;  Krupyakevich, P.I.;  Hladyshevskii, E.I.	Ukrains&#39;kii Fizichnii Zhurnal (Russian Edition) (1966) 11,  p206-p208
76364	P m -3 n	Mo3 (Ni0.24 Si0.76)	Cr3Si	Alloy chemistry of sigma (beta-U)-related phases. II. The character of delta and other sigma-related phases in some Mo-Ni-X systems	Virkar, A.V.;  Raman, A.	Zeitschrift fuer Metallkunde (1969) 60,  p594-p600
76491	A m m 2	Ce2 Cu Ge6	Ce2CuGe6	Crystal structure of Ce2 Cu Ge6	Kony, N.B.;  Salamakha, P.S.;  Bodak, O.I.;  Pecharskii, V.K.	Kristallografiya (1988) 33,  p838-p840
76493	P 63/m m c	Sc3 Ni11 Ge3.83		Crystalline structure of the germanide Sc3 Ni11 Ge4	Andrusyak, R.I.	Kristallografiya (1988) 33,  p1012-p1014
76507	C m 2 m	Sm4 Co0.64 Ge7		Crystal structure of new Sm4 Co1-x Ge7 germanide	Mruz, O.Ya.;  Pecharskii, V.K.;  Bodak, O.I.;  Bruskov, V.A.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya B: Geologichni, Khimichni ta Biologichni Nauki (1987) 1987, (6) p51-p54
76508	I m m m	Tm9 Fe10 Ge10		The crystal structure of the new germanide Tm9 Fe10 Ge10	Pecharskii, V.K.;  Fedyna, M.F.;  Bodak, O.I.;  Zavodnik, V.E.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya B: Geologichni, Khimichni ta Biologichni Nauki (1987) 1987, (5) p42-p47
76509	I m m m	Ir Y Ge2	IrYGe2	Une nouvell famille structurale de germaniures ternaires: R Ir Ge2 (R= Y, Pr-Sm, Gd-Er) et M Pt Ge2 (M= Ca, Y, Ce-Sm, Gd-Tm)	Francois, M.;  Venturini, G.;  McRae, E.;  Malaman, B.;  Roques, B.	Journal of the Less-Common Metals (1987) 128,  p249-p257
76510	I 4/m c m	Pr0.76 Ni9 Ge4	PrxNi9Ge4	New ternary praseodymium germanides	Fedyna, M.F.;  Pecharskii, V.K.;  Bodak, O.I.	Izvestiya Akademii Nauk SSSR, Neorganicheskie Materialy (1987) 23,  p570-p574
76511	I 4/m c m	Pr0.69 Co9 Ge4	PrxNi9Ge4	New ternary praseodymium germanides	Fedyna, M.F.;  Pecharskii, V.K.;  Bodak, O.I.	Izvestiya Akademii Nauk SSSR, Neorganicheskie Materialy (1987) 23,  p570-p574
76512	I m m m	Pr3 Ni4 Ge4	Ni4U3Si4	New ternary praseodymium germanides	Fedyna, M.F.;  Pecharskii, V.K.;  Bodak, O.I.	Izvestiya Akademii Nauk SSSR, Neorganicheskie Materialy (1987) 23,  p570-p574
76513	I b a m	Pr2 Co3 Ge5	Co3U2Si5	New ternary praseodymium germanides	Fedyna, M.F.;  Pecharskii, V.K.;  Bodak, O.I.	Izvestiya Akademii Nauk SSSR, Neorganicheskie Materialy (1987) 23,  p570-p574
76514	I 4 m m	Pr Fe0.54 Ge3		New ternary praseodymium germanides	Fedyna, M.F.;  Pecharskii, V.K.;  Bodak, O.I.	Izvestiya Akademii Nauk SSSR, Neorganicheskie Materialy (1987) 23,  p570-p574
76520	P n m a	Sm Co Ge	TiNiSi-MgSrSi	The crystal structure, magnetic and electrical properties of Sm Co Ge and Sm Ni Ge	Mruz, O.Ya.;  Bel&#39;skii, V.K.;  Gorelenko, Yu.K.;  Skolozdra, R.V.;  Bodak, O.I.	Ukrains&#39;kii Fizichnii Zhurnal (Ukrainian Edition) (1987) 32,  p1856-p1858
76559	P 4/m c c	Nb4 Ni Si	CoNb4Si	The compounds Nb4 Fe Si, Nb4 Co Si, Nb4 Ni Si and their crystal structures	Gladyshevskii, E.I.;  Kuz&#39;ma, Yu.B.;  Hladyshevskii, E.I.	Zhurnal Strukturnoi Khimii (Issue-No. from 1981) (1965) 6,  p60-p63
76594	P 6/m m m	Nd (Ni0.5 Si1.5)	AlB2	High-temperature X-ray study of rare-earth silicides	Mayer, I.;  Felner, I.	Journal of the Less-Common Metals (1972) 29,  p25-p31
76595	F d -3 m S	Nd4 Ni7 Si	Laves(cub)-Cu2Mg	Structue types of ternary rare earth-transition metal silicides	Mayer, I.;  Felner, I.	Journal of Solid State Chemistry (1973) 7,  p292-p296
76596	P 6/m m m	Nd (Ni0.4 Si1.6)	AlB2	Magnetic investigations on Al B2 type structures	Narasimhan, K.S.V.L.;  Steinfink, H.	Journal of Solid State Chemistry (1974) 10,  p137-p141
76601	I 4/m m m	Nd Pt2 Si2	ThCr2Si2	Ternary R Me2 X2 alloys of the rare earths with the precious metals and silicon (or germanium)	Rossi, D.;  Marazza, R.;  Ferro, R.	Journal of the Less-Common Metals (1979) 66,  p17-p25
76602	P 6/m m m	Nd Rh3 Si2	CaCu5	New ternary silicides in rare earth-rhodium-silicon systems. Crystal structure and magnetic properties	Chevalier, B.;  Cole, A.;  Lejay, P.;  Etourneau, J.	Materials Research Bulletin (1981) 16,  p1067-p1075
50937	P a -3	Cd7 P4 Cl6	Cd7P4Cl6	Crystal structures of cadmium phosphidechlorides Cd7 P4 Cl6 and Cd4 P2 Cl3	Shevel&#39;kov, A.V.;  Reshetova, L.N.;  Popovkin, B.A.	Journal of Solid State Chemistry (1998) 137,  p138-p142
50938	P a -3	Cd4 P2 Cl3	In5S4	Crystal structures of cadmium phosphidechlorides Cd7 P4 Cl6 and Cd4P2 Cl3	Shevel&#39;kov, A.V.;  Reshetova, L.N.;  Popovkin, B.A.	Journal of Solid State Chemistry (1998) 137,  p138-p142
50946	P 63/m	Nd42 Ni21.664 Si31		The neodymium nickel silicides Nd42 Ni(22-x) Si31 and Nd6 Ni(2-x) Si3	Prots&#39;, Yu.M.;  Jeitschko, W.	Journal of Solid State Chemistry (1998) 137,  p302-p310
50947	P 63/m	Nd6 Ni1.66 Si3	Sm6Co2Si3/Co3Ho4	The neodymium nickel silicides Nd42 Ni(22-x) Si31 and Nd6 Ni(2-x) Si3	Prots&#39;, Yu.M.;  Jeitschko, W.	Journal of Solid State Chemistry (1998) 137,  p302-p310
87197	P b n m	Ti Cu Si	TiNiSi-MgSrSi	Die ternaeren Systeme (Titan, Zirkonium, Hafnium) - Kupfer Silizium	Sprenger, H.	Journal of the Less-Common Metals (1974) 34,  p39-p71
87198	P b n m	Zr Cu Si	TiNiSi-MgSrSi	Die ternaeren Systeme (Titan, Zirkonium, Hafnium) - Kupfer Silizium	Sprenger, H.	Journal of the Less-Common Metals (1974) 34,  p39-p71
87199	P b n m	Hf Cu Si	TiNiSi-MgSrSi	Die ternaeren Systeme (Titan, Zirkonium, Hafnium) - Kupfer Silizium	Sprenger, H.	Journal of the Less-Common Metals (1974) 34,  p39-p71
87200	I m m m	Zr3 Cu4 Si4	Cu4Zr3Si4	Die ternaeren Systeme (Titan, Zirkonium, Hafnium) - Kupfer - Silizium	Sprenger, H.	Journal of the Less-Common Metals (1974) 34,  p39-p71
87201	I m m m	Hf3 Cu4 Si4	Cu4Zr3Si4	Die ternaeren Systeme (Titan, Zirkonium, Hafnium) - Kupfer Silizium	Sprenger, H.	Journal of the Less-Common Metals (1974) 34,  p39-p71
87203	C m c m	Ni2 (Ga1.2 Ge0.8)		Kristallstruktur von Ni2 Ga Ge	Bhargava, M.K.;  Schubert, K.	Journal of the Less-Common Metals (1974) 38,  p177-p185
87252	I 4/m m m	Eu Ni2 Si2	ThCr2Si2	Europium silicides and germanides of the Eu M2 X2 type. Crystal structure and the valence state of europium	Mayer, I.;  Felner, I.	Journal of Physics and Chemistry of Solids (1977) 38,  p1031-p1034
87253	I 4/m m m	Eu Ni Si3	ThCr2Si2	Europium silicides and germanides of the Eu M2 X2 type. Crystal structure and the valence state of europium	Mayer, I.;  Felner, I.	Journal of Physics and Chemistry of Solids (1977) 38,  p1031-p1034
87254	I 4/m m m	Eu Ni2 Ge2	ThCr2Si2	Europium silicides and germanides of the Eu M2 X2 type. Crystal structure and the valence state of europium	Mayer, I.;  Felner, I.	Journal of Physics and Chemistry of Solids (1977) 38,  p1031-p1034
87255	I 4/m m m	Eu Cu2 Ge2	ThCr2Si2	Europium silicides and germanides of the Eu M2 X2 type. Crystal structure and the valence state of europium	Mayer, I.;  Felner, I.	Journal of Physics and Chemistry of Solids (1977) 38,  p1031-p1034
87261	P 63/m m c	Cs Cd Br3	BaNiO3	Structures of Cs Mg Br3, Cs Cd Br3 and Cs Mg I3 - diamagnetic linear chain lattices	McPherson, G.L.;  McPherson, A.M.;  Atwood, J.L.	Journal of Physics and Chemistry of Solids (1980) 41,  p495-p499
87314	P n m a	Mn Co Si	TiNiSi-MgSrSi	Structure magnetique des Mn Co Si	Niziol, S.;  Binczyska, H.;  Szytula, A.;  Todorovic, J.;  Fruchart, R.;  Senateur, J.P.;  Fruchart, D.	Physica Status Solidi A - Applications and Materials (1978) 45,  p591-p597
87343	P 63/m	Pd12 Ga2 Ge5	Th7Se12	Zur Konstitution der Mischung Palladium-Gallium-Germanium	Heinrich, S.;  Schubert, K.	Zeitschrift fuer Metallkunde (1975) 66, (6) p353-p355
87348	F m m m	Ni Pt2 Ge	SiU3	Zur Konstitution der Mischung Ni PtN GeN&#39;	Alasafi, K.M.;  Schubert, K.	Zeitschrift fuer Metallkunde (1979) 70,  p746-p749
87360	P -3 m 1	K2 (Pt F6)	K2GeF6	Crystal chemical characteristics of potassium hexafluoroplatinate	Zemskov, S.V.;  Zamozhskii, V.D.;  Mironov, Yu.I.;  Mitkin, V.N.;  Gabuda, S.P.	Zhurnal Strukturnoi Khimii (Issue-No. from 1981) (1980) 21, (4) p156-p161
87446	P 6/m m m	Co3 Ge2 Sb0.947	Co3Ge2Sb	Ternary cobalt germanium pnictides Co Gex Pn1-x (Pn = P, As, Sb) and the structure of Co3 Ge2 Sb, an intermetallic compound with stuffed Sb2 pairs	Mills, A.M.;  Lam, R.;  Mar, A.	Canadian Journal of Chemistry (1998) 76,  p1588-p1594
87468	P 63/m m c	Ho2 Fe15.94 Si1.06	Ni17Th2	Intensive structural investigation of R2 Fe17-x Mx intermetallic compounds using high resolution powder neutron diffractometer	Ridwan, M.	JAERI Conf (1998) 98,  p210-p239
87469	P 63/m m c	Ho2 Fe14.54 Si2.46	Ni17Th2	Intensive structural investigation of R2 Fe17-x Mx intermetallic compounds using high resolution powder neutron diffractometer	Ridwan, M.	JAERI Conf (1998) 98,  p210-p239
87496	P 21 21 21	K Cu F3		New superlattice crystal structure in K Cu F3 revealed by X-ray diffraction experiments	Hidaka, M.;  Eguchi, T.;  Yamada, I.	Journal of the Physical Society of Japan (1998) 67, (7) p2488-p2494
87514	P c m n	Rb2 (Co Cl4)	Cs2CuCl4	X-ray structure of three crystal modifications of Rb2 Co Cl4: high-temperature, incommensurate and ferroelectric	Novikova, M.S.;  Tamazyan, R.A.	Kristallografiya (1998) 43, (2) p210-p223
87515	P c m n	Rb2 (Co Cl4)	Cs2CuCl4	X-ray structure of three crystal modifications of Rb2 Co Cl4: high-temperature, incommensurate and ferroelectric	Novikova, M.S.;  Tamazyan, R.A.	Kristallografiya (1998) 43, (2) p210-p223
87516	P c m n	Rb2 (Co Cl4)	Cs2CuCl4	X-ray structure of three crystal modifications of Rb2 Co Cl4: high-temperature, incommensurate and ferroelectric	Novikova, M.S.;  Tamazyan, R.A.	Kristallografiya (1998) 43, (2) p210-p223
87517	P c 21 n	Rb2 (Co Cl4)	Cs2CuCl4	X-ray structure of three crystal modifications of Rb2 Co Cl4: high-temperature, incommensurate and ferroelectric	Novikova, M.S.;  Tamazyan, R.A.	Kristallografiya (1998) 43, (2) p210-p223
87613	P 1 21/n 1	(Fe (As F6)2) (As F3)2	Fe(AsF6)2(AsF3)2	Oxidation of first row transition elements with As F5 in As F3 at ambient temperature syntheses and structures of M (As F6)2 . 2(As F3), M = Fe, Co, Ni	Lutar, K.;  Borrmann, H.;  Jesih, A.;  Zemva, B.	Acta Chimica Slovenica (1999) 46, (2) p213-p228
87614	P 1 21/n 1	(Co (As F6)2) (As F3)2	Fe(AsF6)2(AsF3)2	Oxidation of first row transition elements with As F5 in As F3 at ambient temperature syntheses and structures of M (As F6)2 . 2(As F3), M = Fe, Co, Ni	Lutar, K.;  Borrmann, H.;  Jesih, A.;  Zemva, B.	Acta Chimica Slovenica (1999) 46, (2) p213-p228
76682	I 4/m m m	Ni2 Pr Si2	ThCr2Si2	Magnetic properties of Pr Ni2 Si2	Barandiaran, J.M.;  Gignoux, D.;  Schmitt, D.;  Gomez Sal, J.C.	Solid State Communications (1986) 57,  p941-p945
76717	F d -3 m S	Ni2 Ta3 Si	NiTi2	The crystal structures of Mn3 Ni2 Si, V3 Ni2 Si, Nb3 Ni2 Si and related Cr and Ta compounds	Gladyshevskii, E.I.;  Kuz&#39;ma, Yu.B.;  Kripyakevich, P.I.	Zhurnal Strukturnoi Khimii (Issue-No. from 1981) (1963) 4,  p372-p379
76718	I 4/m m m	Ni2 Tb Si2	ThCr2Si2	Neutron diffraction studies of the magnetic ordering in the rare earth compounds Tb Ni2 Si2, Ho Co2 Si2, and Tb Co2 Si2	Nguyen, V.N.;  Tcheou, F.;  Rossat Mignod, J.;  Ballestracci, R.	Solid State Communications (1983) 45,  p209-p213
76720	I 4/m m m	Ni2 U Si2	ThCr2Si2	A magnetic phase transition U Ni2 Si2	Chelmicki, L.;  Leciejewicz, J.;  Zygmunt, A.	Solid State Communications (1983) 48,  p177-p179
76724	P m -3 n	(Ni0.56 V5.44) Si2	Cr3Si	Investigation of some three-component solid solutions based on the compound V3 Si	Alekseevskii, N.E.;  Ageev, N.V.;  Shamrai, V.F.	Fizika Metallov i Metallovedenie (1977) 43,  p42-p48
76725	P 63/m m c	Ni W Si	Laves(2H)-MgZn2	Crystal structure of ternary phases in the systems Mo(W) Fe(Co, Ni) - Si	Gladyshevskii, E.I.;  Kuz&#39;ma, Yu.B.	Zhurnal Strukturnoi Khimii (Issue-No. from 1981) (1960) 1,  p66-p71
76739	I 4/m m m	Co2 Tb Si2	ThCr2Si2	Neutron diffraction studies of the magnetic ordering in the rare earth compounds Tb Ni2 Si2, Ho Co2 Si2, and Tb Co2 Si2	Nguyen, V.N.;  Tcheou, F.;  Rossat Mignod, J.;  Ballestracci, R.	Solid State Communications (1983) 45,  p209-p213
76740	I 4/m m m	Co2 Ho Si2	ThCr2Si2	Neutron diffraction studies of the magnetic ordering in the rare earth compounds Tb Ni2 Si2, Ho Co2 Si2, and Tb Co2 Si2	Nguyen, V.N.;  Tcheou, F.;  Rossat Mignod, J.;  Ballestracci, R.	Solid State Communications (1983) 45,  p209-p213
76741	C m c m	Ni0.25 Sc Si1.75	ZrSi2	New representatives of the structural types Ti Ni Si and Zr Si2 in the systems Sc - Mn (Fe, Co Ni) - Si	Kotur, B.Ya.;  Bodak, O.I.	Kristallografiya (1977) 22,  p1209-p1214
76760	F d -3 m S	Fe3 W3 C	Carbide(eta)-Fe3W3C	Neutron diffraction study of the crystal structure of eta-type tungsten iron carbides	Bojarski, Z.;  Leciejewicz, J.	Arch. Hutn. (1967) 12,  p255-p263
76761	F d -3 m S	Fe6 W6 C	Mo6Ni6C	Neutron diffraction study of the crystal structure of eta-type tungsten iron carbides	Bojarski, Z.;  Leciejewicz, J.	Arch. Hutn. (1967) 12,  p255-p263
76763	P m -3 m	Fe3 Zn C	Perovskite-CaTiO3	Ternary carbides of the transition metals nickel, cobalt, iron, manganese with zinc and tin	Stadelmaier, H.H.;  Huetter, L.J.	Acta Metallurgica (1959) 7,  p415-p419
76768	P m -3 m	(Cd0.9 Ti0.1) Ti3 C0.9	Perovskite-CaTiO3	Einige Komplexcarbide und -nitride in den Systemen Ti (Zn, Cd, Hg) - (C, N) und Cr - Ga - N	Beckmann, O.;  Boller, H.;  Nowotny, H.N.;  Benesovsky, F.	Monatshefte fuer Chemie (1969) 100,  p1465-p1470
76774	P m -3 m	Ce Rh3 C	Perovskite-CaTiO3	The effect of carbon on the occurence of Cu3 Au-type phases in actinide- and lanthanide-platinum metal systems	Holleck, H.	Journal of Nuclear Materials (1972) 42,  p278-p284
76775	P m -3 m	Ce Ru3 C	Perovskite-CaTiO3	Phase relationships in the Ce-Ru-C system	Parnell, D.G.;  Brett, N.H.;  Potter, P.E.	Journal of the Less-Common Metals (1985) 114,  p161-p173
76783	P 4/m m m	Co Dy C	CoYC(tP3)	Crystal structure of Y Co C	Tsokol&#39;, A.O.;  Bodak, O.I.;  Marusin, E.P.	Kristallografiya (1989) 34,  p1014-p1016
76784	P 4/m m m	Co Er C	CoYC(tP3)	Crystal structure of Y Co C	Tsokol&#39;, A.O.;  Bodak, O.I.;  Marusin, E.P.	Kristallografiya (1989) 34,  p1014-p1016
76785	P m -3 m	Co3 Ga C0.5	Perovskite-CaTiO3	Ueber ternaere Karbide der T-Metalle Nickel, Kobalt, Eisen und Mangan mit Gallium	Stadelmaier, H.H.;  Huetter, L.J.;  Kothari, N.C.	Zeitschrift fuer Metallkunde (1960) 51,  p41-p45
76786	P m -3 m	Co3 Ge C0.25	CxFe3Ge	Ueber ternaere Karbide der T-Metalle Nickel, Kobalt, Eisen und Mangan mit Germanium und Indium	Huetter, L.J.;  Stadelmaier, H.H.	Zeitschrift fuer Metallkunde (1959) 50,  p199-p203
76787	P 4/m m m	Co Ho C	CoYC(tP3)	Crystal structure of Y Co C	Tsokol&#39;, A.O.;  Bodak, O.I.;  Marusin, E.P.	Kristallografiya (1989) 34,  p1014-p1016
76789	P 4/m m m	Co Lu C	CoYC(tP3)	Crystal structure of Y Co C	Tsokol&#39;, A.O.;  Bodak, O.I.;  Marusin, E.P.	Kristallografiya (1989) 34,  p1014-p1016
76790	P m -3 m	Co3 Mg C	Perovskite-CaTiO3	Ternary carbides of transition metals with aluminum and magnesium	Huetter, L.J.;  Stadelmaier, H.H.	Acta Metallurgica (1958) 6,  p367-p370
76792	F d -3 m S	Co3 Nb3 C	Carbide(eta)-Fe3W3C	New representatives of the W3 Fe3 C structure type	Borusevich, L.K.;  Gladyshevskii, E.I.;  Fedorov, T.F.;  Popova, N.M.;  Hladyshevskii, E.I.	Zhurnal Strukturnoi Khimii (Issue-No. from 1981) (1965) 6,  p313-p314
76793	P m -3 m	Co3 Sc C	Perovskite-CaTiO3	Carbon- and boron-stabilized ordered phases of scandium	Holleck, H.	Journal of the Less-Common Metals (1977) 52,  p167-p172
76794	F d -3 m S	Co3 Ta3 C	Carbide(eta)-Fe3W3C	New representatives of the W3 Fe3 C structure type	Borusevich, L.K.;  Gladyshevskii, E.I.;  Fedorov, T.F.;  Popova, N.M.;  Hladyshevskii, E.I.	Zhurnal Strukturnoi Khimii (Issue-No. from 1981) (1965) 6,  p313-p314
76795	P 4/m m m	Co Tb C	CoYC(tP3)	Crystal structure of Y Co C	Tsokol&#39;, A.O.;  Bodak, O.I.;  Marusin, E.P.	Kristallografiya (1989) 34,  p1014-p1016
76796	P 4/m m m	Co Tm C	CoYC(tP3)	Crystal structure of Y Co C	Tsokol&#39;, A.O.;  Bodak, O.I.;  Marusin, E.P.	Kristallografiya (1989) 34,  p1014-p1016
76797	P m -3 m	Co3 Zn C	Perovskite-CaTiO3	Ternary carbides of the transition metals nickel, cobalt, iron, manganese with zinc and tin	Stadelmaier, H.H.;  Huetter, L.J.	Zeitschrift fuer Metallkunde (1959) 50,  p199-p203
76800	F m -3 m	Cr2 Fe14 C		Ordering structure of austenite of chromium steel	Arbuzov, M.P.;  Golub, S.Ya.;  Karpets, M.V.	Fizika Metallov i Metallovedenie (1986) 62,  p108-p111
76805	P m -3 m	(Cr2.22 Pt0.78) Pt C	Perovskite-CaTiO3	Cr2.4 Pt1.7 C, ein neues Perowskit-Carbid	Ganglberger, E.;  Nowotny, H.N.;  Benesovsky, F.	Monatshefte fuer Chemie (1965) 96,  p1781-p1782
76814	P m -3 m	Dy Rh3 C	Perovskite-CaTiO3	The effect of carbon on the occurence of Cu3 Au-type phases in actinide- and lanthanide-platinum metal systems	Holleck, H.	Journal of Nuclear Materials (1972) 42,  p278-p284
