2131	C 1 2/c 1	K5 B19 O31	K5B19O31	The crystal structure of pentapotassium enneakaidekaborate, (K2 O)5 (B2 O3)19	Krogh-Moe, J.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p1827-p1832
2132	P 1 21/c 1	Yb P3 O9		The crystal structure of ytterbium metaphosphate, Yb P3 O9	Hong, H.Y.-P.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p1857-p1861
2139	P -4 21 c	Tl4 P4 O12		The crystal structure of thallium tetrametaphosphate, Tl4 P4 O12	Fawcett, J.K.;  Kocman, V.;  Nyburg, S.C.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p1979-p1982
2155	P -1	K4 (Si8 O18)		Die Kristallstruktur des K4 Si8 O18: ein neuer Silikat-Schichttyp	Schweinsberg, H.;  Liebau, F.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p2206-p2213
2166	P n a m	Tl2 (S O3)		Crystal structure of dithallium(I) sulphite, Tl2 S O3, investigation of the disordered sulphite ion	Oddon, Y.;  Pepe, G.;  Vignalou, J.R.;  Tranquard, A.	Journal of Chemical Research (Synopsis) (1978) 1978,  p250-p251
2172	P 1 21/n 1	(S4 N3) (N O3)	S4N3NO3	Structure of thiotrithiazyl nitrate ( S4 N3(+) N O3(-)): Evidence for a triangular arrangement with short contacts between an oxygen atom and the disulfide group	Guru Row, T.N.;  Coppens, P.	Inorganic Chemistry (1978) 17,  p1670-p1672
2173	P -1	Te (O Te F5)6	Te(TeF5O)6	Novel tellurium oxide fluorides: cis- and trans- F4 Te (O Te F5)2, cis- and trans- F2 Te (O Te F5)4, F Te (O Te F5)5,  and  Te (O Te F5)6	Lentz, D.;  Pritzkow, H.;  Seppelt, K.	Inorganic Chemistry (1978) 17,  p1926-p1931
2174	R -3 H	Te (O Te F5)6		Novel tellurium oxide fluorides: cis- and trans- F4 Te (O Te F5)2, cis- and trans- F2 Te (O Te F5)4, F Te (O Te F5)5,  and  Te (O Te F5)6	Lentz, D.;  Pritzkow, H.;  Seppelt, K.	Inorganic Chemistry (1978) 17,  p1926-p1931
2193	P 1 21/c 1	Cs2 Sb4 S7		Darstellung und Kristallstruktur von Cs2 Sb4 S7	Dittmar, G.;  Schaefer, H.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1978) 441,  p98-p102
2194	P -1	Rb2 Sb4 S7		Darstellung und Kristallstruktur von  Rb2 Sb4 S7	Dittmar, G.;  Schaefer, H.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1978) 441,  p93-p97
2216	R 3 H	K2 (Sn2 O3)		Das erste Oxostannat(II):  K2 Sn2 O3	Braun, R.M.	Angewandte Chemie (German Edition) (1978) 90,  p475-p476
2221	P b a m	Pb4 In9 S17	Pb4In9S17	Structures cristallines de Pb4 In9 S17 et Pb3 In6.67 S13	Ginderow, D.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p1804-p1811
2222	B 1 1 2/m	Pb3 In6.67 S13		Structures cristallines de Pb4 In9 S17 et Pb3 In6.67 S13	Ginderow, D.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p1804-p1811
2233	P 1 21/c 1	Sb4 Cl2 O5	Sb4O5Cl2	The crystal structure of antimony(III) chloride oxide  Sb4 O5 Cl2	Saernstrand, C.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p2402-p2407
2235	P b c m	H9 O4 Cl (H2 O)2		Hydrogen bond studies. CXXIX. An X-ray determination of the crystal structure of hydrogen chloride hexahydrate, H9 O4(+)Cl(-) 2H2 O	Taesler, I.;  Lundgren, J.O.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p2424-p2428
2240	P -1	Tl4 (Ge2 S6)	Tl4Ge2S6	Tetrathallium(I)-di-mue-thio-tetrathiodigermanate	Eulenberger, G.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p2614-p2616
2249	P n a 21	D C O O D	HCOOH	Neutron powder diffraction analysis of hydrogen-bonded salids. II. Structural study of formic acid at 4.5K	Albinati, A.;  Rouse, K.D.;  Thomas, M.W.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p2188-p2190
2274	P 1 21/n 1	(S4 N4) (S O3)	S4N4SO3	Synthese und Roentgenstrukturanalyse des Additionsproduktes von Schwefeltrioxid an Tetraschwefeltetranitrid (S4 N4 S O3)	Gieren, A.;  Deiderer, B.;  Roesky, H.W.;  Amin, N.;  Petersen, O.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1978) 440,  p119-p129
2312	P b a m	La2 (Sn S5)	La2SnS5	Structure cristalline du sulfure d&#39;etain et de lanthane, La2 Sn S5	Jaulmes, S.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p2283-p2285
2314	P c 21 n	K3 As S4		Structure cristalline de K3 As S4	Palazzi, M.;  Jaulmes, S.;  Laruelle, P.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p2378-p2381
